EFFORTID,TRANSID,CAPID,SEARCHER,Date,OCC,PITTAG,ALTPIT,IDCODE,ALTID,NEW,SVL,TOTAL,WEIGHT,BREAK,SEX,TRANSECT,LOCATION,CAPLAT,CAPLON,TRAPTYPE,ENTRTYPE,BAIT,OTHRTYPE,POSITIO1,SITE,CLASS,COMMENT,CI,SEXdeterm,SEXconf,SEXnotes,PROJECTCODE,QC Concerns,QC Flag,QC Resolutions
10835,51838,18846,ETH,14-Mar-14,,ASON9168,,9168,,NEW,813,1032,45,,M,,NJ01,,,M,M,M,,N,ASOI,,"CLIPPED 3 VENTRAL SCALES. HEMIPENES OBSERVED, TJH CHECK",0.877176477,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10902,51904,19442,PDB,10-Apr-14,,ASON9168,,9168,,OLD,832,1051,43,,M,,NA02,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED. CLEARED CLIPS AND CLIPPED ABOVE ORIGINAL. ETH CHECK.,0.782930238,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
11517,53121,20247,CJR,13-Jul-14,,ASON9168,,9168,,OLD,854,1080,51,,M,,NL06,,,M,M,M,,T,ASOI,,"HEMIPENES OBSERVED, SKINNY",0.858755876,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10818,51822,18656,MMS,8-Mar-14,,ASON9231,,9431,,NEW,826,1038,41,,M,,NA07,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. BOTH SIDES PROBED MALE. HEMIPENES OBSERVED. PDB CHECK.,0.762714792,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10804,51798,18631,CJR,4-Mar-14,,ASON9276,,9276,,NEW,976,1252,92,,M,,NQ01,,,M,M,M,,,ASOI,,GIVEN 3 LAT CLIPS. SUCCESSFUL POP.CHECKED BY MMS,1.018518395,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10825,51829,18773,CJR,11-Mar-14,,ASON9276,,9276,,OLD,985,1267,85,,M,,NI04,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED. TJH CHECK,0.913171703,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11018,52120,19691,KLD,7-May-14,,ASON9276,,9276,,OLD,1007,1295,96,,M,,NR20,,,M,M,M,,T,ASOI,R,HEMIPENES OBSERVED,0.958783737,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10827,51830,18776,MMS,11-Mar-14,,ASON9335,,9335,,NEW,983,1255,93,,M,,NE10,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. NO HEMIPENES OBSERVED. JMK CHECK.,1.005799854,M,2,SINGLE SEXING AS M <1000MM,SWIFT TRAP ARRAY,,,
11632,53341,20417,TJH,25-Jul-14,,ASON9343,,9343,,NEW,1074,1355,96,,M,,NG07,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES; NO SIGN OF OLD CLIPS,0.770889648,M,3,SINGLE SEXING AS M >1000MM,SWIFT TRAP ARRAY,,,
10641,51174,18385,PDB,2-Feb-14,,ASON9392,,9392,,NEW,1035,1335,118,,M,,NQ04,,,M,M,M,,,ASOI,,,1.075045419,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10659,51258,18426,CJR,4-Feb-14,,ASON9392,,9392,,OLD,1031,1315,117,,F,,NQ04,,,M,M,M,,,ASOI,,,1.079948432,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10739,51586,18534,MMS,20-Feb-14,,ASON9392,,9392,,OLD,1056,1336,113,,F,,NQ04,,,M,M,M,,,ASOI,,"GAVE 3 LATERAL CLIPS, PROBE LEFT F AND PROBE RIGHT M, SEE DATASHEET FOR DETAILS",0.961601728,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10795,51781,18621,CJR,28-Feb-14,,ASON9392,,9392,,OLD,1042,1321,116,,F,,NQ04,,,M,M,M,,,ASOI,,"CLIPPED 3 VENTRAL SCALES, ATTEMPT TO POP, MMS CHECK",1.032995837,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10816,51820,18644,ETH,8-Mar-14,,ASON9392,,9392,,OLD,1044,1321,108,,M,,NF02,,,M,M,M,,N,ASOI,,"3 VENTRAL CLIPS VISIBLE. L=M, R=F BOTH PEOPLE. CJR CHECK.",0.955519968,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10851,51853,18998,TJH,17-Mar-14,,ASON9392,,9392,,OLD,1046,1324,114,,F,,NH01,,,M,M,M,,N,ASOI,,R SIDE POCKET PUNCTURE. NO HEMIPENES OBSERVED. CJR CHECK,1.002071238,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10898,51900,19399,KLD,7-Apr-14,,ASON9392,,9392,,OLD,1055,1345,104,,F,,NH05,,,M,M,M,,N,ASOI,,NO HEMIPENES OBSERVED PROBED TO FOUR SCALES,0.887882015,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10913,51915,19542,TJH,13-Apr-14,,ASON9392,,9392,,OLD,1047,1323,108,,F,,NF03,,,M,M,M,,N,ASOI,,NO HEMIPENES OBSERVED. LEFT=F RIGHT=M. PREVIOUS PUNCTURE.,0.946252915,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10998,52071,19673,PDB,5-May-14,,ASON9392,,9392,,OLD,1055,1342,105,,F,,NR06,,,M,M,M,,N,ASOI,R,"R=M L=F NEEDS NECRO, LAB NECROPSY BY PDB CONFIRMED FEMALE",0.896419342,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10828,51831,18753,ETH,11-Mar-14,,ASON9413,,9413,,NEW,980,1254,92,,M,,NK07,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. HEMIPENES OBSERVED. PDB CHECK,1.004994654,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10736,51583,18532,CJR,18-Feb-14,,ASON9416,,9416,,NEW,927,1181,62,,M,,NQ04,,,M,M,M,,,ASOI,,GAVE 3 LATERAL CLIPS,0.810053399,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10827,51830,18735,MMS,11-Mar-14,,ASON9416,,9416,,OLD,950,1200,64,,M,,NB01,,,M,M,M,,N,ASOI,,HEMIPENES OBERVED. JMK CHECK.,0.773286865,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10912,51914,19558,ETH,13-Apr-14,,ASON9416,,9416,,OLD,935,1191,65,,M,,NG03,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED. PDB CHECK,0.826386576,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
11332,52721,19961,MCV,6-Jun-14,,ASON9416,,9416,,OLD,954,1212,70,,M,,NR05,,,M,M,M,,T,ASOI,R,HEMIPENES OBSERVED,0.834425543,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10818,51822,18662,PDB,8-Mar-14,,ASON9442,,9442,,NEW,862,1071,62,,F,,NA06,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. BOTH SIDES PROBED FEMALE. NO HEMIPENES OBSERVED. MMS CHECK.,1.014922189,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10902,51904,19444,ETH,10-Apr-14,,ASON9442,,9442,,OLD,866,1079,65,,F,,NA06,,,M,M,M,,N,ASOI,,PDB CHECK,1.049162242,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10912,51914,19528,ETH,13-Apr-14,,ASON9442,,9442,,OLD,865,1077,68,,F,,NA08,,,M,M,M,,N,ASOI,,PDB CHECK,1.101450697,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
11082,52204,19760,PDB,21-May-14,,ASON9442,,9442,,OLD,897,1115,76,,F,,NR05,,,M,M,M,,N,ASOI,R,,1.100941337,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10776,51718,18587,MMS,26-Feb-14,,ASON9451,,9451,,NEW,1043,1317,95,,M,,NQ04,,,M,M,M,,,ASOI,,"PDB CHECK, POPPED, GAVE 3 LATERAL CLIPS",0.843240804,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10816,51820,18676,ETH,8-Mar-14,,ASON9451,,9451,,OLD,1019,1295,92,,M,,NG07,,,M,M,M,,N,ASOI,,3 VENTRAL CLIPS VISIBLE. BOTH SIDES M. CJR CHECK,0.883239296,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10825,51829,18767,CJR,11-Mar-14,,ASON9451,,9451,,OLD,1026,1304,87,,M,,NG08,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. TJH CHECK,0.816281619,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10836,51839,18880,MMS,14-Mar-14,,ASON9451,,9451,,OLD,1045,1323,86,,M,,NG07,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. PDB CHECK,0.758408239,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10851,51853,18993,TJH,17-Mar-14,,ASON9451,,9451,,OLD,1032,1306,96,,M,,NG07,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. CJR CHECK,0.88322108,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10869,51870,19170,JMK,23-Mar-14,,ASON9451,,9451,,OLD,1028,1308,91,,M,,NG11,,,M,M,M,,N,ASOI,,"HEMIPENES OBSERVED, PDB CHECK",0.848240399,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10912,51914,19562,ETH,13-Apr-14,,ASON9451,,9451,,OLD,1035,1314,90,,M,,NG09,,,M,M,M,,N,ASOI,,"HEMIPENES OBSERVED, PDB CHECK",0.819949896,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11082,52204,19759,TJH,21-May-14,,ASON9451,,9451,,OLD,1041,1320,122,,M,,NR14,,,M,M,M,,N,ASOI,R,HEMIPENES OBSERVED,1.089967539,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10851,51853,19007,TJH,17-Mar-14,,ASON9461,,9461,,NEW,905,1138,78,,F,,NH06,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. CJR CHECK,1.099084069,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10883,51885,19265,CJR,1-Apr-14,,ASON9461,,9461,,OLD,912,1157,75,,F,,NH07,,,M,M,M,,N,ASOI,,MMS CHECK,1.031623199,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10912,51914,19556,ETH,13-Apr-14,,ASON9461,,9461,,OLD,909,1145,70,,F,,NG03,,,M,M,M,,T,ASOI,,PDB CHECK,0.972845108,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
11312,52701,19933,ETH,31-May-14,,ASON9461,,9461,,OLD,924,1170,77,,F,,NR17,,,M,M,M,,N,ASOI,R,,1.016408234,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10827,51830,18780,JMK,11-Mar-14,,ASON9478,,9478,,NEW,997,1280,119,,F,,NH12,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. ETH CHECK.,1.228461752,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10891,51893,19335,CJR,4-Apr-14,,ASON9478,,9478,,OLD,1008,1291,105,,F,,NH10,,,M,M,M,,N,ASOI,,ETH CHECK,1.045214737,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10902,51904,19452,PDB,10-Apr-14,,ASON9478,,9478,,OLD,1016,1281,107,,F,,NH10,,,M,M,M,,N,ASOI,,ETH CHECK,1.03742328,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10912,51914,19553,PDB,13-Apr-14,,ASON9478,,9478,,OLD,1024,1313,111,,F,,NH09,,,M,M,M,,N,ASOI,,ETH CHECK. RIGHT SIDE PUNCTURE,1.048308969,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11497,53096,20160,TJH,7-Jul-14,,ASON9478,,9478,,OLD,1021,1296,122,,F,,NH11,,,M,M,M,,N,ASOI,,,1.163587152,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10836,51839,18868,PDB,14-Mar-14,,ASON9524,,9524,,NEW,916,1166,67,,F,,ND12,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. MMS CHECK,0.908998255,F,4,FIVE SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
10863,51864,19123,KLD,23-Mar-14,,ASON9524,,9524,,OLD,924,1179,68,,F,,NC11,,,M,M,M,,N,ASOI,,ETH CHECK,0.897607272,F,4,FIVE SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
11495,53094,20136,JMK,10-Jul-14,,ASON9524,,9524,,OLD,960,1222,85,,F,,NC12,,,M,M,M,,T,ASOI,,,0.992935631,F,4,FIVE SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
11626,53335,20400,MPH,22-Jul-14,,ASON9524,,9524,,OLD,966,1221,88,,F,,ND12,,,M,M,M,,N,ASOI,,,1.007442911,F,4,FIVE SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
11646,53361,20448,CJR,28-Jul-14,,ASON9524,,9524,,OLD,963,1224,90,,F,,ND12,,,M,M,M,,N,ASOI,,,1.040781631,F,4,FIVE SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
10913,51915,19537,TJH,13-Apr-14,,ASON9586,,9586,,NEW,1007,1276,92,,M,,ND07,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. CLIPPED 3 VENTRAL SCALES,0.918834415,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11285,52659,19905,MCV,25-May-14,,ASON9586,,9586,,OLD,1018,1296,97,,M,,NQ03,,,M,M,M,,,ASOI,,HEMIPENES OBSERVED,0.934305518,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11521,53126,20273,KLD,16-Jul-14,,ASON9586,,9586,,OLD,1074,1379,116,,M,,NE10,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED,0.931491658,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,RTL FLAGGED RED,,
10844,51847,18916,KLD,17-Mar-14,,ASON9626,,9626,,NEW,924,1190,78,,M,,NA08,,,M,M,M,,N,ASOI,,"CLIPPED 3 VENTRAL SCALES, MMS CHECK, HEMIPENES OBSERVED",1.029608341,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10912,51914,19526,PDB,13-Apr-14,,ASON9626,,9626,,OLD,937,1208,90,,M,,NA06,,,M,M,M,,T,ASOI,,"HEMIPENES OBSERVED, ETH CHECK",1.136464832,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
11293,52667,19915,KLD,27-May-14,,ASON9626,,9626,,OLD,986,1265,103,,M,,NR02,,,M,M,M,,N,ASOI,R,HEMIPENES OBSERVED,1.10286949,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10836,51839,18871,PDB,14-Mar-14,,ASON9627,,9627,,NEW,844,1062,55,,M,,NE05,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. HEMIPENES OBSERVED. MMS CHECK,0.959514574,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10899,51901,19410,ETH,7-Apr-14,,ASON9627,,9627,,OLD,858,1088,58,,M,,NE05,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED,0.962924965,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
11336,52725,19966,MCV,8-Jun-14,,ASON9627,,9627,,OLD,893,1122,65,,M,,NR08,,,M,M,M,,N,ASOI,R,HEMIPENES OBSERVED,0.954745646,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10858,51860,19092,JMK,20-Mar-14,,ASON9665,,9665,,NEW,1070,1355,116,,M,,NE11,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. CLIPPED 3 VENTRAL SCALES. PDB CHECK,0.943544375,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10892,51894,19347,PDB,4-Apr-14,,ASON9665,,9665,,OLD,1086,1379,113,,M,,NE08,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED. KLD CHECK,0.8731776,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10913,51915,19546,TJH,13-Apr-14,,ASON9665,,9665,,OLD,1101,1382,126,,M,,NF08,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED,0.928185177,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11495,53094,20143,JMK,10-Jul-14,,ASON9665,,9665,,OLD,1126,1420,124,,M,,NE08,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED,0.84402323,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11516,53120,20242,PDB,13-Jul-14,,ASON9665,,9665,,OLD,1143,1446,130,,M,,NE07,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED,0.838916204,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11644,53360,20441,MPH,28-Jul-14,,ASON9665,,9665,,OLD,1140,1428,131,,M,,NF08,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED,0.853340287,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11673,53388,20510,PDB,3-Aug-14,,ASON9665,,9665,,OLD,1145,1444,128,,M,,NE07,,,M,M,M,,N,ASOI,,,0.820862899,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10816,51820,18666,CJR,8-Mar-14,,ASON9727,,9727,,NEW,794,1004,47,,F,,NG10,,,M,M,M,,T,ASOI,,BOTH F; CHECKED BY ETH; CLIPPED 3 VENTRAL SCALES,0.981462276,F,2,TWO SEXINGS AS F <800MM,SWIFT TRAP ARRAY,,,
10883,51885,19267,CJR,1-Apr-14,,ASON9727,,9727,,OLD,799,1013,41,,F,,NL07,,,M,M,M,,T,ASOI,,MMS CHECK,0.840742732,F,2,TWO SEXINGS AS F <800MM,SWIFT TRAP ARRAY,,,
10851,51853,18973,TJH,17-Mar-14,,ASON9739,,9739,,NEW,955,1200,87,,F,,NF08,,,M,M,M,,T,ASOI,,CLIPPED 3 VENTRAL SCALES. CJR CHECK,1.033576522,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10859,51861,19086,MMS,20-Mar-14,,ASON9739,,9739,,OLD,979,1225,76,,F,,NF10,,,M,M,M,,N,ASOI,,TJH CHECK,0.832990142,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10874,51876,19194,CJR,26-Mar-14,,ASON9739,,9739,,OLD,958,1214,80,,F,,NG07,,,M,M,M,,N,ASOI,,ETH CHECK,0.940846386,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10891,51893,19326,CJR,4-Apr-14,,ASON9739,,9739,,OLD,958,1211,80,,F,,NG09,,,M,M,M,,N,ASOI,,ETH CHECK,0.940846386,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10903,51905,19463,TJH,10-Apr-14,,ASON9739,,9739,,OLD,962,1211,79,,F,,NE08,,,M,M,M,,T,ASOI,,JMK CHECK,0.916653604,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10913,51915,19539,TJH,13-Apr-14,,ASON9739,,9739,,OLD,968,1213,76,,F,,NE08,,,M,M,M,,N,ASOI,,,0.864241222,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
11516,53120,20244,PDB,13-Jul-14,,ASON9739,,9739,,OLD,978,1236,78,,F,,NF07,,,M,M,M,,T,ASOI,,,0.857771952,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
11625,53334,20393,MCV,22-Jul-14,,ASON9739,,9739,,NEW,970,1234,77,,F,,NG08,,,M,M,M,,T,ASOI,,,0.869757635,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
11673,53388,20512,TJH,3-Aug-14,,ASON9739,,9739,,OLD,979,1226,83,,F,,NF06,,,M,M,M,,T,ASOI,,,0.909712918,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
11770,53568,20638,CJR,9-Aug-14,,ASON9739,,9739,,OLD,976,1235,77,,F,,NF11,,,M,M,M,,N,ASOI,,,0.852455613,F,4,FOUR SEXINGS AS F [AT LEAST ONE >800MM,SWIFT TRAP ARRAY,,,
10828,51831,18763,PDB,11-Mar-14,,ASON9762,,9762,,NEW,940,1194,72,,M,,ND12,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. HEMIPENES OBSERVED. ETH CHECK,0.899945704,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10885,51887,19283,PDB,29-Mar-14,,ASON9762,,9762,,OLD,944,1196,69,,M,,NC12,,,M,M,M,,N,ASOI,,"HEMIPENES OBSERVED, MMS CHECK",0.850816353,M,4,OBSERVATION OF HEMIPENES,SWIFT TRAP ARRAY,,,
10835,51838,18853,TJH,14-Mar-14,,ASON9767,,9767,,NEW,1007,1283,98,,M,,NA10,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES. HEMIPENES OBSERVED. ETH CHECK,0.978758399,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10883,51885,19268,MMS,1-Apr-14,,ASON9767,,9767,,OLD,1034,1321,94,,M,,NA06,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. CJR CHECK,0.859191302,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10892,51894,19327,PDB,4-Apr-14,,ASON9767,,9767,,OLD,1017,1304,115,,M,,NA06,,,M,M,M,,T,ASOI,,HEMIPENES OBSERVED. SNAKE ATE MOUSE. KLD CHECK,1.111327954,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10899,51901,19411,ETH,7-Apr-14,,ASON9767,,9767,,OLD,1010,1298,114,,M,,NL07,,,M,M,M,,N,ASOI,,HEMIPENES OBSERVED. KLD CHECK,1.127344055,M,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10827,51830,18779,MMS,11-Mar-14,,ASON9771,,5771,,NEW,1061,1346,102,,F,,NH11,,,M,M,M,,T,ASOI,,CLIPPED 3 VENTRAL SCALES. ETH CHECK.,0.854082512,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10912,51914,19549,PDB,13-Apr-14,,ASON9771,,5771,,OLD,1059,1352,105,,F,,NH11,,,M,M,M,,T,ASOI,,ETH CHECK,0.884899829,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11497,53096,20158,MPH,7-Jul-14,,ASON9771,,5771,,OLD,1057,1340,120,,F,,NH10,,,M,M,M,,T,ASOI,,,1.017872725,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11519,53123,20255,MPH,16-Jul-14,,ASON9771,,5771,,OLD,1046,1325,115,,F,,NH12,,,M,M,M,,T,ASOI,,,1.010861336,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
11625,53334,20396,MCV,22-Jul-14,,ASON9771,,5771,,OLD,1063,1351,107,,F,,NH09,,,M,M,M,,T,ASOI,,,0.890185549,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,"RTL FLAGGED RED, TOTAL LENGTH PROBABLY RECORDED WRONG",1,"Original Total value of 1551 clearly wrong; 1351 reasonable, value replaced by SRS"
11644,53360,20446,MPH,28-Jul-14,,ASON9771,,5771,,OLD,1066,1350,107,,F,,NH11,,,M,M,M,,T,ASOI,,,0.881617942,F,4,Sex assigned by algorithm (>75% agreement and >1000mm),SWIFT TRAP ARRAY,,,
10816,51820,18692,JMK,8-Mar-14,,ASON9773,,9773,,NEW,874,1096,67,,F,,NH08,,,M,M,M,,N,ASOI,,CLIPPED 3 VENTRAL SCALES; ETH CHECK,1.051514378,F,4,FOUR SEXINGS AS F [ AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10851,51853,18991,CJR,17-Mar-14,,ASON9773,,9773,,OLD,877,1111,64,,F,,NG08,,,M,M,M,,N,ASOI,,TJH CHECK,0.993942777,F,4,FOUR SEXINGS AS F [ AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10874,51876,19197,CJR,26-Mar-14,,ASON9773,,9773,,OLD,883,1113,58,,F,,NH08,,,M,M,M,,N,ASOI,,ETH CHECK,0.88208532,F,4,FOUR SEXINGS AS F [ AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10986,52059,19661,MMS,29-Apr-14,,ASON9773,,9773,,OLD,895,1120,65,,F,,NR14,,,M,M,M,,T,ASOI,R,,0.94814427,F,4,FOUR SEXINGS AS F [ AT LEAST ONE >800MM],SWIFT TRAP ARRAY,,,
10851,51853,18975,CJR,17-Mar-14,,ASON9789,,9789,,NEW,867,1198,57,,F,,NF10,,,M,M,M,,T,ASOI,,CLIPPED 3 VENTRAL SCALES. TJH CHECK,0.916807212,F,2,SINGLE SEXING AS F >800MM,SWIFT TRAP ARRAY,RTL FLAG HIGH,,DATA ENTERED CORRECTLY
10828,51831,18757,PDB,11-Mar-14,,ASON9797,,9797,,NEW,930,1172,76,,F,,ND06,,,M,M,M,,N,ASOI,,"CLIPPED 3 VENTRAL SCALES, NO HEMIPENES OBSERVED, ETH CHECK",0.982847316,F,3,TWO SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
10884,51886,19273,JMK,1-Apr-14,,ASON9797,,9797,,OLD,924,1165,73,,F,,NC07,,,M,M,M,,N,ASOI,,NO HEMIPENES OBSERVED. L=F. R=M. KLD CHECK,0.963607806,F,3,TWO SEXINGS AS F >800MM,SWIFT TRAP ARRAY,,,
